,user_id,number_of_cards,outstanding,credit_limit,bill,total_cash_usage,total_retail_usage,remaining_bill,branch_code,payment_ratio,overlimit_percentage,payment_ratio_3month,payment_ratio_6month,delinquency_score,default_flag,years_since_card_issuing,total_usage,remaining_bill_per_number_of_cards,remaining_bill_per_limit,total_usage_per_limit,total_3mo_usage_per_limit,utilization_3month
2359,4243.0,3.0,4586414.0,50000000.0,2802940.0,0.0,2022400.0,4442444.0,A,61.4,0.0,97.5,99.8,0.0,0.0,5.25,2022400.0,1480815.0,0.0888,0.0404,0.0329,0.0529
2360,4245.0,2.0,128750.0,7000000.0,79292.0,0.0,55000.0,0.0,A,99.9,0.0,100.0,100.0,0.0,0.0,15.3,55000.0,0.0,0.0,0.007859999999999999,0.0151,0.0113
2361,4249.0,2.0,72100.0,69000000.0,75879.0,0.0,0.0,94839.0,A,0.0,0.0,50.0,151.0,0.0,0.0,6.92,0.0,47420.0,0.00137,0.0,0.00137,0.00277
2362,4251.0,2.0,3306348.0,3000000.0,3120470.0,0.0,288000.0,3266897.0,A,33.1,10.3,13.2,26.8,0.0,0.0,1.25,288000.0,1633449.0,1.09,0.096,0.0832,1.05
2363,4253.0,5.0,14833988.0,103000000.0,3946735.0,0.0,7212331.0,4319044.0,A,100.0,0.0,110.0,100.0,0.0,0.0,14.3,7212331.0,863809.0,0.0419,0.07,0.05,0.11199999999999999
2364,4254.0,2.0,6437645.0,6000000.0,5970411.0,0.0,866750.0,6424640.0,A,34.1,6.79,24.9,41.7,0.0,0.0,8.83,866750.0,3212320.0,1.07,0.14400000000000002,0.153,1.13
2365,4255.0,2.0,2711257.0,4000000.0,2152108.0,0.0,225000.0,2973343.0,A,14.2,0.0,22.2,17.7,0.0,0.0,1.75,225000.0,1486672.0,0.743,0.0563,0.109,0.561
2366,4260.0,2.0,504120.0,5000000.0,295747.0,0.0,254850.0,0.0,A,100.0,0.0,62.4,42.9,0.0,0.0,1.58,254850.0,0.0,0.0,0.051,0.0443,0.423
2367,4261.0,2.0,5295644.0,9000000.0,2854319.0,0.0,1892663.0,0.0,A,99.9,0.0,77.7,87.4,0.0,0.0,7.67,1892663.0,0.0,0.0,0.21,0.152,0.62
2368,4264.0,3.0,8640053.0,8000000.0,8279845.0,0.0,32000.0,8623109.0,A,100.0,8.35,56.3,66.7,0.0,0.0,14.6,32000.0,2874370.0,1.08,0.004,0.304,1.02
2369,4265.0,2.0,2550927.0,9000000.0,767042.0,0.0,190500.0,1319783.0,A,100.0,0.0,100.0,100.0,0.0,0.0,6.42,190500.0,659892.0,0.147,0.0212,0.0377,0.303
2370,4266.0,2.0,9297726.0,10000000.0,9131328.0,0.0,0.0,9155923.0,A,0.0,0.0,10.0,14.4,0.0,0.0,2.33,0.0,4577962.0,0.9159999999999999,0.0,0.0,0.888
2371,4268.0,2.0,5901941.0,5000000.0,373408.0,0.0,5529932.0,0.0,A,100.0,12.5,57.4,66.6,0.0,0.0,3.17,5529932.0,0.0,0.0,1.11,0.431,1.02
2372,4270.0,2.0,7351109.0,6000000.0,4015223.0,0.0,28000.0,3815122.0,A,12.9,11.9,34.2,25.0,0.0,0.0,0.75,28000.0,1907561.0,0.636,0.0046700000000000005,0.0448,1.06
2373,4272.0,3.0,920642.0,17000000.0,35572.0,0.0,766209.0,823000.0,A,100.0,0.0,100.0,100.0,0.0,0.0,11.0,766209.0,274333.0,0.0484,0.0451,0.0,0.0175
2374,4273.0,2.0,5310555.0,5000000.0,3841038.0,0.0,926337.0,5547117.0,A,38.5,6.46,41.3,27.7,0.0,0.0,9.33,926337.0,2773559.0,1.11,0.185,0.106,1.06
2375,4276.0,2.0,1521884.0,5000000.0,321774.0,0.0,856385.0,1401576.0,A,100.0,0.0,25.0,100.0,0.0,0.0,2.08,856385.0,700788.0,0.28,0.171,0.0841,0.301
2376,4277.0,4.0,6049313.0,5000000.0,5856215.0,0.0,218000.0,6058823.0,A,0.0,20.9,54.6,160.0,0.0,1.0,7.92,218000.0,1514706.0,1.21,0.0436,0.687,1.18
2377,4280.0,3.0,56466649.0,80000000.0,7218180.0,0.0,4401500.0,0.0,A,100.0,0.0,75.0,71.7,0.0,0.0,1.83,4401500.0,0.0,0.0,0.055,0.000712,0.73
2378,4282.0,2.0,1741972.0,7000000.0,1750181.0,0.0,0.0,0.0,A,0.0,0.0,80.1,67.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0877,0.156
2379,4285.0,2.0,4758416.0,4000000.0,4745039.0,0.0,0.0,4691569.0,A,12.4,17.1,43.9,93.5,0.0,1.0,4.75,0.0,2345785.0,1.17,0.0,0.475,0.845
2380,4286.0,2.0,3460384.0,3000000.0,1507105.0,0.0,0.0,0.0,A,100.0,14.2,33.7,33.4,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.214,1.14
2381,4289.0,2.0,159050.0,66000000.0,134024.0,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,0.0,1.0,16.8,0.0,0.0,0.0,0.0,0.0,0.00206
2382,4291.0,3.0,18127603.0,20000000.0,16658597.0,0.0,2564000.0,10918856.0,A,14.4,0.0,14.1,12.0,0.0,0.0,12.0,2564000.0,3639619.0,0.546,0.128,0.155,0.857
2383,4296.0,2.0,612809.0,20000000.0,193300.0,0.0,483900.0,648139.0,A,137.0,0.0,96.9,133.0,0.0,0.0,1.83,483900.0,324070.0,0.0324,0.0242,0.0999,0.145
2384,4297.0,3.0,4245141.0,4000000.0,1775887.0,0.0,2843214.0,0.0,A,100.0,2.71,33.7,35.8,0.0,0.0,7.92,2843214.0,0.0,0.0,0.711,0.414,0.9390000000000001
2385,4298.0,2.0,5327622.0,5000000.0,5317904.0,0.0,0.0,5283800.0,A,9.17,6.6,4.63,9.95,0.0,0.0,5.67,0.0,2641900.0,1.06,0.0,0.0438,1.0
2386,4299.0,2.0,6265945.0,8000000.0,4881340.0,0.0,1171100.0,5993650.0,A,38.5,0.0,28.3,70.0,0.0,0.0,2.83,1171100.0,3000000.0,0.7490000000000001,0.146,0.126,0.625
2387,4300.0,2.0,12996022.0,33000000.0,5748953.0,0.0,891000.0,0.0,A,203.0,0.0,100.0,73.0,0.0,0.0,12.0,891000.0,0.0,0.0,0.027000000000000003,0.14300000000000002,0.317
2388,4301.0,2.0,2677037.0,10000000.0,1029907.0,0.0,0.0,0.0,A,100.0,0.0,75.0,100.0,0.0,0.0,5.17,0.0,0.0,0.0,0.0,0.0292,0.213
2389,4303.0,2.0,5848417.0,5000000.0,5692950.0,0.0,0.0,0.0,A,100.0,16.9,55.4,70.1,0.0,1.0,2.33,0.0,0.0,0.0,0.0,0.45299999999999996,0.816
2390,4304.0,6.0,35933119.0,78000000.0,6095133.0,0.0,24232849.0,15168114.0,A,107.0,0.0,99.2,99.9,0.0,0.0,4.17,24232849.0,2528019.0,0.19399999999999998,0.311,0.0982,0.261
2391,4305.0,4.0,16351455.0,21000000.0,16190685.0,0.0,1201704.0,16265767.0,A,15.5,0.0,13.1,15.6,0.0,0.0,10.7,1201704.0,4066442.0,0.775,0.0572,0.0717,0.726
2392,4310.0,4.0,19166302.0,20000000.0,1720723.0,0.0,0.0,16809492.0,A,93.9,0.0,55.9,50.0,0.0,0.0,5.42,0.0,4202373.0,0.84,0.0,0.11,1.2
2393,4311.0,3.0,10400219.0,72000000.0,4096875.0,0.0,42397.0,0.0,A,100.0,0.0,100.0,100.0,0.0,0.0,11.4,42397.0,0.0,0.0,0.000589,0.115,0.243
2394,4312.0,2.0,259161.0,30000000.0,246511.0,0.0,0.0,256809.0,A,0.0,0.0,100.0,100.0,0.0,0.0,11.1,0.0,128405.0,0.00856,0.0,0.009909999999999999,0.0207
2395,4313.0,3.0,5334583.0,5000000.0,3350783.0,0.0,2101392.0,5147397.0,A,74.2,6.64,86.7,41.6,0.0,0.0,7.75,2101392.0,1715799.0,1.03,0.42,0.513,1.11
2396,4316.0,3.0,6591241.0,9000000.0,4114245.0,0.0,-1949000.0,6977091.0,A,41.2,0.0,63.1,69.7,0.0,0.0,9.0,-1949000.0,2325697.0,0.775,-0.217,0.11699999999999999,0.8340000000000001
2397,4317.0,4.0,5587106.0,9000000.0,5562323.0,0.0,390118.0,5518444.0,A,10.1,0.0,12.2,18.7,0.0,0.0,8.92,390118.0,1379611.0,0.613,0.0433,0.0347,0.6509999999999999
2398,4318.0,2.0,2724482.0,5000000.0,2679833.0,0.0,10950.0,0.0,A,100.0,0.0,61.3,50.0,0.0,0.0,7.42,10950.0,0.0,0.0,0.0021899999999999997,0.14400000000000002,0.43700000000000006
2399,4320.0,2.0,1158381.0,5000000.0,1014089.0,0.0,978299.0,1169098.0,A,100.0,0.0,100.0,82.5,0.0,0.0,5.75,978299.0,584549.0,0.23399999999999999,0.196,0.151,0.228
2400,4322.0,2.0,3933046.0,20000000.0,3139339.0,0.0,755000.0,0.0,A,100.0,0.0,100.0,100.0,0.0,0.0,1.92,755000.0,0.0,0.0,0.0377,0.0791,0.106
2401,4324.0,2.0,5556282.0,18000000.0,2696389.0,0.0,1013730.0,0.0,A,100.0,0.0,103.0,105.0,0.0,0.0,10.7,1013730.0,0.0,0.0,0.0563,0.134,0.27399999999999997
2402,4325.0,4.0,7439923.0,7000000.0,3685704.0,0.0,77109.0,7451235.0,A,0.0,9.01,47.6,66.2,0.0,1.0,7.67,77109.0,1862809.0,1.06,0.011000000000000001,0.0379,1.06
2403,4326.0,7.0,224328968.0,200000000.0,227000000.0,0.0,26250797.0,229000000.0,A,21.0,6.82,66.8,67.7,0.0,0.0,3.33,26250797.0,32678974.0,1.14,0.131,0.289,1.28
2404,4327.0,2.0,31348679.0,30000000.0,7182010.0,0.0,11582330.0,0.0,A,100.0,0.0,100.0,100.0,0.0,0.0,2.0,11582330.0,0.0,0.0,0.386,0.282,0.677
2405,4330.0,4.0,20693761.0,41000000.0,4257334.0,0.0,0.0,0.0,A,100.0,0.0,53.7,68.7,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.153,0.507
2406,4334.0,2.0,3644157.0,6000000.0,3545934.0,0.0,171000.0,3518933.0,A,19.4,0.0,11.6,40.0,0.0,0.0,11.9,171000.0,1759467.0,0.586,0.0285,0.0608,0.7
2407,4335.0,5.0,573586.0,83000000.0,110433.0,0.0,546940.0,0.0,A,200.0,0.0,42.5,67.5,0.0,0.0,7.58,546940.0,0.0,0.0,0.00659,0.129,0.0766
2408,4336.0,2.0,320811.0,8000000.0,156606.0,0.0,0.0,238167.0,A,100.0,0.0,100.0,100.0,0.0,0.0,5.92,0.0,119084.0,0.0298,0.0,0.0404,0.0348
2409,4338.0,5.0,78360454.0,79000000.0,18205161.0,0.0,35451523.0,0.0,A,100.0,0.0,100.0,100.0,0.0,0.0,11.8,35451523.0,0.0,0.0,0.449,0.664,0.7609999999999999
2410,4339.0,2.0,625478.0,28000000.0,347272.0,0.0,2871.0,262445.0,A,100.0,0.0,96.9,100.0,0.0,0.0,5.17,2871.0,131223.0,0.00937,0.000103,0.504,0.49200000000000005
2411,4340.0,2.0,16265767.0,20000000.0,16200207.0,0.0,15000.0,0.0,A,100.0,0.0,100.0,134.0,0.0,0.0,1.75,15000.0,0.0,0.0,0.00075,0.43,0.684
2412,4341.0,2.0,253711.0,5000000.0,270679.0,0.0,987.0,0.0,A,0.0,0.0,50.0,100.0,0.0,0.0,3.33,987.0,0.0,0.0,0.000197,0.0,0.00701
2413,4345.0,2.0,65668485.0,100000000.0,46229856.0,0.0,16000000.0,55861430.0,A,100.0,0.0,89.0,50.0,0.0,0.0,4.92,16000000.0,27930715.0,0.5589999999999999,0.16,0.195,0.532
2414,4346.0,3.0,80631401.0,120000000.0,46872983.0,0.0,16000000.0,81656773.0,A,42.5,0.0,46.8,18.9,0.0,0.0,10.8,16000000.0,27218924.0,0.68,0.133,0.0713,0.639
2415,4348.0,2.0,2018731.0,3000000.0,2010259.0,0.0,0.0,2094595.0,A,10.0,0.0,9.84,10.0,0.0,0.0,1.08,0.0,1047298.0,0.698,0.0,0.0,0.7170000000000001
2416,4349.0,2.0,11586280.0,10000000.0,11303429.0,0.0,0.0,11364026.0,A,0.0,15.6,11.8,47.6,0.0,1.0,1.75,0.0,5682013.0,1.14,0.0,0.23199999999999998,1.11
2417,4350.0,2.0,24247638.0,66000000.0,10000000.0,0.0,6100000.0,16292766.0,A,99.9,0.0,96.2,98.8,0.0,0.0,10.8,6100000.0,8146383.0,0.247,0.0924,0.21100000000000002,0.312
2418,4353.0,2.0,5400592.0,5000000.0,5205000.0,0.0,207370.0,5402683.0,A,0.0,8.21,23.7,31.8,0.0,0.0,5.67,207370.0,2701342.0,1.08,0.0415,0.21100000000000002,0.943
2419,4356.0,2.0,4819268.0,4000000.0,4681408.0,0.0,0.0,4899610.0,A,0.0,21.8,8.19,19.1,0.0,1.0,4.92,0.0,2449805.0,1.22,0.0,0.0227,1.12
2420,4357.0,4.0,3798128.0,35000000.0,3814675.0,0.0,0.0,3409922.0,A,0.0,0.0,47.6,91.9,0.0,0.0,9.75,0.0,852481.0,0.0974,0.0,0.0163,0.42
2421,4359.0,2.0,5919504.0,64000000.0,1613960.0,0.0,2184401.0,0.0,A,99.9,0.0,74.8,40.4,0.0,0.0,5.42,2184401.0,0.0,0.0,0.0341,0.0365,0.0672
2422,4360.0,3.0,83288765.0,70000000.0,44408856.0,0.0,12774787.0,35911840.0,A,0.0,7.96,10.6,11.7,0.0,0.0,10.1,12774787.0,12000000.0,0.513,0.182,0.121,0.983
2423,4361.0,2.0,3271300.0,3000000.0,3268741.0,0.0,509600.0,3267009.0,A,10.4,9.3,12.3,22.7,0.0,0.0,6.0,509600.0,1633505.0,1.09,0.17,0.102,0.9790000000000001
2424,4362.0,2.0,6407418.0,6000000.0,5134944.0,0.0,988000.0,6424640.0,A,28.0,7.05,75.0,57.0,0.0,0.0,8.58,988000.0,3212320.0,1.07,0.165,0.354,0.889
2425,4363.0,3.0,11044328.0,8000000.0,5843185.0,0.0,10751874.0,0.0,A,112.0,14.3,103.0,101.0,0.0,0.0,10.1,10751874.0,0.0,0.0,1.34,0.385,0.958
2426,4365.0,3.0,23826566.0,25000000.0,1966180.0,0.0,2209892.0,5833335.0,A,105.0,0.0,100.0,101.0,0.0,0.0,5.0,2209892.0,1944445.0,0.233,0.0884,0.0928,1.11
2427,4367.0,2.0,1179313.0,8000000.0,394617.0,0.0,196000.0,478500.0,A,100.0,0.0,100.0,100.0,0.0,0.0,8.67,196000.0,239250.0,0.0598,0.0245,0.0594,0.126
2428,4368.0,2.0,860773.0,5000000.0,831695.0,0.0,0.0,856445.0,A,41.2,0.0,50.0,66.2,0.0,0.0,2.5,0.0,428223.0,0.171,0.0,0.0164,0.23
2429,4369.0,2.0,4985859.0,19000000.0,2229729.0,0.0,3303800.0,5750926.0,A,100.0,0.0,100.0,100.0,0.0,0.0,2.25,3303800.0,2875463.0,0.303,0.174,0.122,0.141
2430,4370.0,2.0,336549.0,9000000.0,373316.0,0.0,-1226000.0,375851.0,A,0.0,0.0,75.0,4444.0,0.0,0.0,7.5,-1226000.0,187926.0,0.0418,-0.136,0.0302,0.0391
2431,4371.0,2.0,6882819.0,18000000.0,853918.0,0.0,3669000.0,0.0,A,100.0,0.0,100.0,101.0,0.0,0.0,9.25,3669000.0,0.0,0.0,0.204,0.215,0.157
2432,4374.0,4.0,27333474.0,30000000.0,27457884.0,0.0,0.0,27222169.0,A,0.0,0.0,11.5,11.5,0.0,1.0,10.0,0.0,6805542.0,0.907,0.0,0.052000000000000005,0.909
2433,4375.0,4.0,21943385.0,99000000.0,6207187.0,0.0,0.0,0.0,A,100.0,0.0,104.0,100.0,0.0,0.0,11.8,0.0,0.0,0.0,0.0,0.0643,0.273
2434,4377.0,2.0,18603708.0,20000000.0,11498782.0,0.0,5693659.0,16361111.0,A,26.4,0.0,65.4,133.0,0.0,0.0,1.83,5693659.0,8180556.0,0.818,0.285,0.172,0.746
2435,4380.0,3.0,56146954.0,100000000.0,20279373.0,0.0,40000000.0,0.0,A,236.0,6.0,127.0,101.0,0.0,0.0,11.8,40000000.0,0.0,0.0,0.4,0.428,0.655
2436,4381.0,2.0,716299.0,26000000.0,380200.0,0.0,400000.0,0.0,A,100.0,0.0,100.0,100.0,0.0,0.0,5.67,400000.0,0.0,0.0,0.0154,0.0313,0.051
2437,4386.0,3.0,5554960.0,30000000.0,2565583.0,0.0,1558700.0,0.0,A,99.8,0.0,74.8,99.7,0.0,0.0,2.75,1558700.0,0.0,0.0,0.052000000000000005,0.124,0.18600000000000003
2438,4388.0,3.0,187778087.0,170000000.0,154000000.0,0.0,8379349.0,155000000.0,A,0.0,14.7,66.8,11.5,0.0,1.0,11.4,8379349.0,51642098.0,0.9109999999999999,0.0493,0.366,1.06
2439,4391.0,2.0,6428726.0,20000000.0,3917870.0,0.0,0.0,6037169.0,A,51.8,0.0,34.3,31.9,0.0,0.0,6.08,0.0,3018585.0,0.302,0.0,0.0519,0.316
2440,4392.0,2.0,744817.0,10000000.0,695220.0,0.0,276631.0,0.0,A,100.0,0.0,110.0,114.0,0.0,0.0,5.17,276631.0,0.0,0.0,0.0277,0.07,0.0181
2441,4395.0,2.0,13937429.0,13000000.0,7340989.0,0.0,1069331.0,10503371.0,A,25.9,3.58,20.2,68.7,0.0,0.0,6.0,1069331.0,5251686.0,0.8079999999999999,0.0823,0.0875,1.06
2442,4398.0,2.0,9408101.0,8000000.0,9013592.0,0.0,1305294.0,9328180.0,A,22.2,17.2,12.4,11.2,0.0,1.0,2.17,1305294.0,4664090.0,1.17,0.163,0.16399999999999998,1.1
2443,4399.0,2.0,3095672.0,3000000.0,3006000.0,0.0,236811.0,3097253.0,A,11.6,3.16,34.1,129.0,0.0,0.0,1.58,236811.0,1548627.0,1.03,0.0789,0.265,0.821
2444,4400.0,3.0,17416539.0,100000000.0,5611014.0,0.0,9701701.0,0.0,A,101.0,0.0,75.0,71.5,0.0,0.0,7.58,9701701.0,0.0,0.0,0.09699999999999999,0.0509,0.11599999999999999
2445,4407.0,2.0,7316419.0,12000000.0,2336117.0,0.0,5116239.0,0.0,A,100.0,0.0,75.2,50.8,0.0,0.0,7.17,5116239.0,0.0,0.0,0.426,0.215,0.581
2446,4409.0,2.0,5931305.0,10000000.0,5701948.0,0.0,154091.0,5876666.0,A,20.1,0.0,8.81,18.8,0.0,0.0,8.67,154091.0,2938333.0,0.588,0.0154,0.025,0.624
2447,4411.0,2.0,5851135.0,10000000.0,5644454.0,0.0,4012954.0,5631797.0,A,100.0,0.0,100.0,100.0,0.0,0.0,2.0,4012954.0,2815899.0,0.563,0.401,0.429,0.496
2448,4412.0,2.0,35102745.0,58000000.0,13338836.0,0.0,0.0,16773845.0,A,21.5,0.0,21.7,21.0,0.0,0.0,12.5,0.0,8386923.0,0.289,0.0,0.0317,0.579
2449,4413.0,3.0,11044328.0,10000000.0,5395144.0,0.0,4089504.0,2187500.0,A,100.0,8.59,100.0,100.0,0.0,0.0,7.33,4089504.0,729167.0,0.21899999999999997,0.409,0.638,0.991
2450,4414.0,2.0,2140150.0,80000000.0,983434.0,0.0,1502454.0,2079536.0,A,100.0,0.0,100.0,100.0,0.0,0.0,5.83,1502454.0,1039768.0,0.026000000000000002,0.0188,0.0185,0.0244
2451,4419.0,2.0,17977911.0,17000000.0,13648510.0,0.0,0.0,14174190.0,A,5.72,0.64,6.76,11.9,0.0,0.0,11.6,0.0,7087095.0,0.8340000000000001,0.0,0.0281,1.08
2452,4421.0,2.0,123042.0,9000000.0,119383.0,0.0,0.0,71628.0,A,0.0,0.0,53.2,109.0,0.0,0.0,9.5,0.0,35814.0,0.00796,0.0,0.0329,0.0341
2453,4422.0,4.0,12815523.0,90000000.0,7663984.0,0.0,1790888.0,8033616.0,A,10.0,0.0,75.4,100.0,0.0,0.0,15.7,1790888.0,2008404.0,0.0893,0.0199,0.0375,0.11900000000000001
2454,4423.0,3.0,25454236.0,30000000.0,15305099.0,0.0,425900.0,26562496.0,A,0.0,0.65,7.29,20.6,0.0,0.0,10.8,425900.0,8854165.0,0.885,0.0142,0.0198,1.11
2455,4424.0,2.0,4830122.0,4000000.0,4860011.0,0.0,0.0,4725035.0,A,0.0,20.4,56.6,39.8,0.0,0.0,4.5,0.0,2362518.0,1.18,0.0,0.369,1.11
2456,4431.0,2.0,21896734.0,20000000.0,22270432.0,0.0,0.0,21877917.0,A,0.0,9.48,29.4,100.0,0.0,1.0,2.92,0.0,10938959.0,1.09,0.0,0.188,1.06
2457,4433.0,2.0,8433049.0,14000000.0,1049218.0,0.0,0.0,2046655.0,A,99.9,0.0,34.8,39.4,0.0,0.0,0.75,0.0,1023328.0,0.146,0.0,0.0,0.669
2458,4436.0,4.0,123429471.0,79000000.0,41690372.0,0.0,0.0,0.0,A,99.9,20.1,100.0,2948.0,0.0,0.0,2.58,0.0,0.0,0.0,0.0,0.348,1.4
2459,4437.0,2.0,3285217.0,3000000.0,3143600.0,0.0,0.0,3248810.0,A,0.0,9.59,21.4,33.9,0.0,0.0,7.42,0.0,1624405.0,1.08,0.0,0.133,1.05
2460,4438.0,3.0,4989426.0,6000000.0,5006844.0,0.0,0.0,5000000.0,A,10.1,0.0,18.6,27.0,0.0,0.0,9.83,0.0,1667295.0,0.8340000000000001,0.0,0.0445,0.6629999999999999
2461,4439.0,2.0,5483803.0,6000000.0,1760153.0,0.0,0.0,5602136.0,A,100.0,0.0,62.6,65.4,0.0,0.0,2.92,0.0,2801068.0,0.934,0.0,0.233,1.29
2462,4440.0,7.0,37276099.0,58000000.0,31799398.0,0.0,0.0,32703950.0,A,0.0,0.0,14.0,23.7,0.0,0.0,8.92,0.0,4671993.0,0.564,0.0,0.0317,0.596
2463,4442.0,3.0,1955948.0,71000000.0,1718477.0,0.0,1708200.0,0.0,A,100.0,0.0,50.0,31.3,0.0,0.0,10.6,1708200.0,0.0,0.0,0.0241,0.0235,0.128
2464,4443.0,2.0,11570320.0,15000000.0,2756602.0,0.0,8696313.0,4036479.0,A,84.5,0.0,81.3,61.9,0.0,0.0,5.33,8696313.0,2018240.0,0.26899999999999996,0.58,0.29,0.336
2465,4446.0,2.0,4403048.0,8000000.0,465739.0,0.0,0.0,842605.0,A,100.0,0.0,93.7,106.0,0.0,0.0,6.83,0.0,421303.0,0.105,0.0,0.000691,0.515
2466,4448.0,2.0,136663.0,9000000.0,152937.0,0.0,0.0,0.0,A,0.0,0.0,25.0,58.7,0.0,0.0,13.1,0.0,0.0,0.0,0.0,0.0,0.007240000000000001
2467,4449.0,2.0,49155.0,80000000.0,27680.0,0.0,9500.0,0.0,A,0.0,0.0,0.0,0.0,0.0,0.0,8.67,9500.0,0.0,0.0,0.00011899999999999999,0.0,0.000487
2468,4450.0,4.0,18136068.0,17000000.0,18289274.0,0.0,68000.0,18160054.0,A,16.5,6.6,22.9,41.2,0.0,0.0,12.6,68000.0,4540014.0,1.07,0.004,0.228,0.802
2469,4458.0,4.0,62087196.0,120000000.0,11000000.0,0.0,14875000.0,0.0,A,100.0,0.0,100.0,100.0,0.0,0.0,16.7,14875000.0,0.0,0.0,0.124,0.158,0.496
2470,4459.0,2.0,614323.0,5000000.0,609251.0,0.0,0.0,0.0,A,0.0,0.0,50.1,91.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0669
2471,4462.0,2.0,632266.0,5000000.0,608583.0,0.0,0.0,625503.0,A,0.0,0.0,8.04,17.3,0.0,0.0,3.58,0.0,312752.0,0.125,0.0,0.0175,0.098
2472,4463.0,2.0,560750.0,52000000.0,528000.0,0.0,0.0,0.0,A,100.0,0.0,100.0,100.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.00992,0.0183
2473,4465.0,3.0,19703371.0,25000000.0,9180026.0,0.0,5074680.0,11446643.0,A,60.1,0.0,84.3,100.0,0.0,0.0,5.58,5074680.0,3815548.0,0.45799999999999996,0.203,0.251,0.444
2474,4468.0,3.0,3230201.0,3000000.0,2851852.0,0.0,0.0,3234565.0,A,0.0,7.75,5.07,6.67,0.0,1.0,1.08,0.0,1078188.0,1.08,0.0,0.0845,1.05
2475,4470.0,4.0,22447213.0,20000000.0,7659334.0,4500000.0,18000000.0,0.0,A,100.0,12.6,100.0,100.0,0.0,0.0,3.17,22505130.0,0.0,0.0,1.13,0.63,0.526
2476,4472.0,3.0,5178162.0,5000000.0,5178881.0,0.0,146161.0,5167194.0,A,10.0,3.67,19.1,15.5,0.0,0.0,7.67,146161.0,1722398.0,1.03,0.0292,0.0375,0.9890000000000001
2477,4473.0,2.0,4589023.0,5000000.0,4575213.0,0.0,0.0,4557673.0,A,0.0,0.0,13.7,28.3,0.0,1.0,2.58,0.0,2278837.0,0.912,0.0,0.0967,0.845
2478,4474.0,2.0,5598076.0,5000000.0,2475468.0,0.0,627300.0,5675659.0,A,0.0,12.5,55.0,50.0,0.0,0.0,3.17,627300.0,2837830.0,1.14,0.125,0.47600000000000003,0.762
2479,4476.0,2.0,2877356.0,3000000.0,2426490.0,500000.0,146851.0,2886125.0,A,0.0,0.0,36.9,33.3,0.0,0.0,1.0,646851.0,1443063.0,0.9620000000000001,0.21600000000000003,0.0,0.922
2480,4477.0,2.0,13115433.0,14000000.0,3930143.0,0.0,3814000.0,6759499.0,A,88.5,0.0,87.1,75.2,0.0,0.0,5.5,3814000.0,3379750.0,0.483,0.272,0.5329999999999999,0.777
2481,4481.0,5.0,76482672.0,80000000.0,10757138.0,0.0,0.0,77592513.0,A,0.0,0.0,44.4,99.8,0.0,1.0,10.4,0.0,15518503.0,0.97,0.0,0.0586,1.02
2482,4482.0,2.0,3275569.0,3000000.0,3275822.0,0.0,0.0,3278506.0,A,0.0,9.39,9.71,14.9,0.0,0.0,0.75,0.0,1639253.0,1.09,0.0,0.0195,0.9990000000000001
2483,4483.0,2.0,3114230.0,3000000.0,1368979.0,0.0,1371850.0,3089035.0,A,100.0,3.76,75.0,61.6,0.0,0.0,4.75,1371850.0,1544518.0,1.03,0.457,0.41700000000000004,0.8109999999999999
2484,4484.0,2.0,2797408.0,70000000.0,1222611.0,0.0,1560115.0,0.0,A,100.0,0.0,100.0,100.0,0.0,0.0,9.17,1560115.0,0.0,0.0,0.0223,0.016,0.0155
2485,4486.0,4.0,22406750.0,19000000.0,13000000.0,0.0,2000000.0,15562398.0,A,20.7,13.5,50.0,24.4,0.0,0.0,27.4,2000000.0,3890600.0,0.8190000000000001,0.105,0.39799999999999996,0.759
2486,4488.0,3.0,6349421.0,7000000.0,5972272.0,400000.0,24219.0,6493285.0,A,15.0,0.0,18.8,17.9,0.0,0.0,12.5,424219.0,2164428.0,0.9279999999999999,0.0606,0.1,0.836
2487,4489.0,2.0,21485732.0,19000000.0,20814509.0,3800000.0,1136770.0,20276402.0,A,0.0,17.1,75.0,100.0,0.0,0.0,13.1,4936770.0,10138201.0,1.07,0.26,0.767,1.06
2488,4492.0,2.0,274816.0,10000000.0,246129.0,0.0,0.0,0.0,A,100.0,0.0,50.0,123.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.126,0.223
2489,4493.0,3.0,32513445.0,95000000.0,3078672.0,0.0,100000.0,6573010.0,A,100.0,0.0,100.0,101.0,0.0,0.0,9.75,100000.0,2191003.0,0.0692,0.00105,0.0676,0.35700000000000004
2490,4494.0,2.0,290035.0,5000000.0,267500.0,0.0,0.0,0.0,A,91.4,0.0,81.2,73.5,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0934,0.141
2491,4495.0,2.0,5159535.0,5000000.0,1915132.0,0.0,0.0,5159575.0,A,0.0,3.4,25.0,34.7,0.0,1.0,1.0,0.0,2579788.0,1.03,0.0,0.25,0.903
