,user_id,number_of_cards,outstanding,credit_limit,bill,total_cash_usage,total_retail_usage,remaining_bill,branch_code,payment_ratio,overlimit_percentage,payment_ratio_3month,payment_ratio_6month,delinquency_score,default_flag,years_since_card_issuing,total_usage,remaining_bill_per_number_of_cards,remaining_bill_per_limit,total_usage_per_limit,total_3mo_usage_per_limit,utilization_3month,remaining_bill_over_outstanding,total_card_usage,limit_per_card,outstanding_per_card_limit,orig_prob,calibrated_prob,class_predicted
4876,8759.0,2.0,8426850.0,9000000.0,8752860.0,0.0,0.0,8403239.0,A,0.0,0.0,7.52,6.87,0.0,0.0,13.4,0.0,4201620.0,0.934,0.0,0.0325,0.924,0.9971981226674261,0.0,4500000.0,1.8726333333333334,0.4627185168510341,0.2302298569648618,0
4877,8760.0,2.0,7165989.0,26000000.0,1537975.0,0.0,4840057.0,2303552.0,A,104.0,0.0,55.4,100.0,0.0,0.0,5.58,4840057.0,1151776.0,0.0886,0.18600000000000005,0.136,0.107,0.3214562567706984,4840057.0,13000000.0,0.5512299230769231,0.0005992421509165869,0.0,0
4878,8766.0,2.0,4020563.0,5000000.0,2631430.0,0.0,515458.0,3789732.0,A,49.3,0.0,29.9,-33.3,0.0,0.0,3.42,515458.0,1894866.0,0.758,0.103,0.275,0.7829999999999999,0.9425873938550398,515458.0,2500000.0,1.6082252,0.0012957210771892438,0.0068727494400494665,0
4879,8767.0,2.0,319506.0,5000000.0,100000.0,0.0,138000.0,0.0,A,100.0,0.0,53.5,39.9,0.0,0.0,7.67,138000.0,0.0,0.0,0.0276,0.0856,0.0906,0.0,138000.0,2500000.0,0.1278024,0.023633119174012184,0.04072163016784234,0
4880,8768.0,5.0,7160082.0,6000000.0,3974143.0,0.0,2767696.0,4174603.0,A,0.0,7.44,75.2,100.0,0.0,0.0,21.7,2767696.0,834921.0,0.696,0.461,0.324,0.635,0.5830384344760298,2767696.0,1200000.0,5.966735,0.01168276724346008,0.03395086333941314,0
4881,8769.0,3.0,26153802.0,28000000.0,21000000.0,0.0,700000.0,25746955.0,A,0.0,0.0,48.3,74.5,0.0,1.0,5.42,700000.0,8582318.0,0.92,0.025,0.127,0.877,0.984444059032029,700000.0,9333333.333333334,2.8021930714285714,0.9092250144575904,0.43899810178071047,1
4882,8770.0,2.0,6700132.0,7000000.0,5213626.0,0.0,0.0,5614267.0,A,29.3,0.0,14.5,20.4,0.0,0.0,0.833,0.0,2807134.0,0.802,0.0,0.0786,1.07,0.837933789961153,0.0,3500000.0,1.9143234285714286,0.0889713869910152,0.07226742013751164,0
4883,8771.0,2.0,12737231.0,20000000.0,6696922.0,0.0,3960495.0,12281286.0,A,100.0,0.0,79.3,66.7,0.0,0.0,3.33,3960495.0,6140643.0,0.614,0.198,0.226,0.465,0.9642037582579762,3960495.0,10000000.0,1.2737231,0.0007349857002545929,0.0006211180124223602,0
4884,8772.0,7.0,172017311.0,150000000.0,132000000.0,0.0,9000000.0,161000000.0,A,4.96,3.2,20.2,101.0,0.0,0.0,15.4,9000000.0,23000000.0,1.07,0.06,0.0725,1.2,0.9359523123809323,9000000.0,21428571.42857143,8.027474513333333,0.692202561958989,0.2964301999869715,0
4885,8774.0,5.0,16499530.0,18000000.0,1588133.0,0.0,5890551.0,0.0,A,100.0,0.0,101.0,39.7,0.0,0.0,14.2,5890551.0,0.0,0.0,0.327,0.26,0.818,0.0,5890551.0,3600000.0,4.583202777777778,0.0004357336789134561,0.002581480440402948,0
4886,8776.0,4.0,9968214.0,10000000.0,9793742.0,0.0,0.0,9943742.0,A,0.0,0.0,-19.7,66.7,0.0,1.0,9.0,0.0,2485936.0,0.994,0.0,0.33,0.95,0.9975449965259574,0.0,2500000.0,3.9872856,0.8938770759966086,0.4481902879728967,1
4887,8777.0,3.0,5404493.0,13000000.0,2283315.0,0.0,2000000.0,0.0,A,101.0,0.0,100.0,100.0,0.0,0.0,9.92,2000000.0,0.0,0.0,0.154,0.0926,0.422,0.0,2000000.0,4333333.333333333,1.2471906923076923,4.845487640139771e-05,0.0,0
4888,8778.0,2.0,21641021.0,20000000.0,4384457.0,0.0,900000.0,18382046.0,A,79.6,3.84,87.1,100.0,0.0,0.0,6.67,900000.0,9191023.0,0.919,0.045,0.235,0.981,0.849407521022229,900000.0,10000000.0,2.1641021,0.015910765704420217,0.04630351129670465,0
4889,8779.0,2.0,610275.0,5000000.0,116525.0,0.0,517856.0,0.0,A,100.0,0.0,100.0,133.0,0.0,0.0,2.17,517856.0,0.0,0.0,0.104,0.033,0.033,0.0,517856.0,2500000.0,0.24411,0.0007101006958050919,0.010453227158396883,0
4890,8781.0,4.0,11740459.0,28000000.0,3645372.0,0.0,300000.0,3806203.0,A,34.3,0.0,61.0,66.7,0.0,0.0,5.5,300000.0,951551.0,0.136,0.0107,0.13,0.456,0.3241954168912817,300000.0,7000000.0,1.6772084285714286,0.0021864373159705868,0.008432241101214561,0
4891,8783.0,2.0,771415.0,9000000.0,772335.0,0.0,0.0,788260.0,A,152.0,0.0,55.5,72.2,0.0,0.0,10.7,0.0,394130.0,0.0876,0.0,0.146,0.421,1.021836495271676,0.0,4500000.0,0.17142555555555555,0.0040204991981883445,0.01604006607945405,0
4892,8785.0,2.0,3024825.0,6000000.0,542722.0,0.0,2366760.0,0.0,A,0.0,0.0,63.6,64.1,0.0,0.0,7.42,2366760.0,0.0,0.0,0.394,0.265,0.183,0.0,2366760.0,3000000.0,1.008275,0.000170349719177943,0.0,0
4893,8786.0,2.0,447679.0,6000000.0,426701.0,0.0,185000.0,439210.0,A,46.0,0.0,81.5,73.5,0.0,0.0,11.8,185000.0,219605.0,0.0732,0.0308,0.0273,0.0736,0.9810824273642498,185000.0,3000000.0,0.14922633333333332,0.0017555754469150615,0.007352493489442437,0
4894,8787.0,2.0,9780823.0,12000000.0,9792916.0,0.0,0.0,9692509.0,A,17.9,0.0,28.6,101.0,0.0,0.0,5.08,0.0,4846255.0,0.8079999999999999,0.0,0.214,0.889,0.990970698478032,0.0,6000000.0,1.6301371666666666,0.026361014217886173,0.05608898874451894,0
4895,8788.0,3.0,52778484.0,52000000.0,6758864.0,2000000.0,40119267.0,0.0,A,100.0,10.2,118.0,192.0,0.0,0.0,11.8,42119267.0,0.0,0.0,0.81,0.384,0.302,0.0,40119267.0,17333333.333333332,3.0449125384615385,0.05613036492193483,0.11417813111695822,0
4896,8791.0,4.0,19592888.0,41000000.0,3532880.0,0.0,87340.0,0.0,A,100.0,0.0,109.0,100.0,0.0,0.0,15.3,87340.0,0.0,0.0,0.00213,0.155,0.493,0.0,87340.0,10250000.0,1.9115012682926829,0.0022256285103544713,0.010837556211404852,0
4897,8793.0,2.0,1415195.0,10000000.0,958804.0,0.0,481868.0,1630982.0,A,13.8,0.0,84.8,100.0,0.0,0.0,3.75,481868.0,815491.0,0.163,0.0482,0.07,0.0895,1.1524786336865238,481868.0,5000000.0,0.283039,0.0025729501565805403,0.003394488570484249,0
4898,8797.0,2.0,2801872.0,13000000.0,433467.0,0.0,0.0,0.0,A,100.0,0.0,100.0,100.0,0.0,0.0,2.83,0.0,0.0,0.0,0.0,0.0,0.227,0.0,0.0,6500000.0,0.43105723076923075,0.018865488900661746,0.06402145094480663,0
4899,8798.0,2.0,2672939.0,10000000.0,746167.0,0.0,113000.0,0.0,A,100.0,0.0,100.0,100.0,0.0,0.0,3.08,113000.0,0.0,0.0,0.0113,0.0428,0.341,0.0,113000.0,5000000.0,0.5345878,0.00015331996177585862,0.0010471204188481676,0
4900,8799.0,3.0,46874472.0,30000000.0,39146828.0,2800000.0,16079170.0,35170950.0,A,17.0,66.1,14.0,20.3,0.0,0.0,2.17,18879170.0,11723650.0,1.17,0.629,0.375,1.31,0.7503220516275896,16079170.0,10000000.0,4.6874472,0.5943874120853023,0.21892982868350597,0
4901,8800.0,2.0,9156761.0,8000000.0,5948371.0,0.0,2666558.0,0.0,A,100.0,11.0,14.8,0.0,0.0,1.0,6.83,2666558.0,0.0,0.0,0.333,0.55,0.62,0.0,2666558.0,4000000.0,2.28919025,0.9438951394500635,0.5038603988603989,1
4902,8802.0,3.0,14778789.0,29000000.0,13193170.0,0.0,2324616.0,17000000.0,A,73.5,0.0,73.8,102.0,0.0,0.0,9.0,2324616.0,5652941.0,0.585,0.0802,0.175,0.5870000000000001,1.150297226653686,2324616.0,9666666.666666666,1.5288402413793105,0.010583971422772348,0.031095857491489874,0
4903,8803.0,4.0,11706399.0,20000000.0,1915069.0,0.0,0.0,11835861.0,A,0.0,0.0,117.0,100.0,0.0,0.0,2.08,0.0,2958965.0,0.5920000000000001,0.0,0.0131,0.58,1.0110590797392094,0.0,5000000.0,2.3412798,0.7353909605229494,0.26995871837600366,0
4904,8804.0,2.0,5699390.0,5000000.0,5542096.0,0.0,0.0,5631756.0,A,0.0,14.0,16.4,33.3,0.0,1.0,2.0,0.0,2815878.0,1.13,0.0,0.136,1.03,0.9881331160001333,0.0,2500000.0,2.279756,0.5974792659223622,0.3507651716685193,0
4905,8808.0,2.0,7022170.0,8000000.0,7923950.0,0.0,282000.0,7078399.0,A,0.0,0.0,2.5,13.6,0.0,0.0,3.08,282000.0,3539200.0,0.885,0.0352,0.0682,0.957,1.0080073538521568,282000.0,4000000.0,1.7555425,0.10737449480088145,0.09490851184733896,0
4906,8809.0,2.0,1272500.0,3000000.0,428388.0,0.0,0.0,0.0,A,100.0,0.0,88.8,62.9,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.465,0.0,0.0,1500000.0,0.8483333333333334,0.021357298962991288,0.028260411681597125,0
4907,8810.0,4.0,7331608.0,20000000.0,7093804.0,0.0,2942290.0,0.0,A,100.0,0.0,100.0,100.0,0.0,0.0,7.83,2942290.0,0.0,0.0,0.147,0.28300000000000003,0.32299999999999995,0.0,2942290.0,5000000.0,1.4663216,4.329337283455694e-05,0.0,0
4908,8811.0,2.0,4275432.0,20000000.0,691397.0,0.0,0.0,3027224.0,A,244.0,0.0,149.0,136.0,0.0,0.0,2.75,0.0,1513612.0,0.151,0.0,0.07,0.327,0.7080510226802812,0.0,10000000.0,0.4275432,0.0031682151420079564,0.023660566301843284,0
4909,8812.0,2.0,1783339.0,7000000.0,979638.0,0.0,7093.0,1015602.0,A,0.0,0.0,49.8,66.7,0.0,0.0,2.58,7093.0,507801.0,0.145,0.00101,0.00884,0.261,0.5694946389889977,7093.0,3500000.0,0.5095254285714286,0.16689203650644774,0.13178673554977874,0
4910,8813.0,2.0,4743642.0,7000000.0,5669470.0,0.0,279498.0,4546997.0,A,8.0,0.0,9.56,16.8,0.0,0.0,9.25,279498.0,2273499.0,0.65,0.0399,0.0454,0.723,0.9585455647791297,279498.0,3500000.0,1.3553262857142858,0.019571007450816573,0.034157081981285795,0
4911,8816.0,3.0,13308895.0,95000000.0,15365297.0,0.0,0.0,13365297.0,A,26.6,0.0,31.5,31.7,0.0,0.0,15.3,0.0,4455099.0,0.141,0.0,0.0,0.202,1.004237917573172,0.0,31666666.666666668,0.4202808947368421,0.0757667020784693,0.08291398807557653,0
4912,8817.0,8.0,62098246.0,66000000.0,62335517.0,0.0,0.0,63817410.0,A,0.0,0.79,16.8,29.0,0.0,0.0,15.3,0.0,7977176.0,0.967,0.0,0.0142,0.85,1.0276845822666232,0.0,8250000.0,7.527060121212121,0.6360034938436714,0.3419098559635737,0
4913,8820.0,3.0,15495506.0,111000000.0,8164415.0,0.0,6900000.0,0.0,A,100.0,0.0,100.0,100.0,0.0,0.0,10.6,6900000.0,0.0,0.0,0.0622,0.117,0.16899999999999998,0.0,6900000.0,37000000.0,0.41879745945945945,0.0001294972074520138,0.0,0
4914,8821.0,2.0,16825320.0,19000000.0,15793495.0,0.0,16500.0,16377192.0,A,14.3,0.0,11.6,10.2,0.0,0.0,5.33,16500.0,8188596.0,0.862,0.000868,0.0505,0.8370000000000001,0.9733658557459829,16500.0,9500000.0,1.7710863157894736,0.07963290649101798,0.07521009140098639,0
4915,8823.0,2.0,5400592.0,5000000.0,5202235.0,0.0,0.0,5402327.0,A,12.7,8.05,18.0,30.0,0.0,0.0,0.833,0.0,2701164.0,1.08,0.0,0.0873,1.07,1.0003212610765635,0.0,2500000.0,2.1602368,0.26486061064658256,0.12163964506780289,0
4916,8825.0,3.0,31902677.0,30000000.0,9573461.0,0.0,0.0,35526832.0,A,0.0,15.2,49.3,88.4,0.0,1.0,5.75,0.0,11842277.0,1.18,0.0,0.207,0.908,1.1136003414384317,0.0,10000000.0,3.1902677,0.9025069449449257,0.5461185361952625,1
4917,8826.0,2.0,2645079.0,6000000.0,1486229.0,0.0,1319660.0,0.0,A,0.0,0.0,74.3,99.7,0.0,0.0,15.3,1319660.0,0.0,0.0,0.22,0.236,0.241,0.0,1319660.0,3000000.0,0.881693,0.0003489669308247561,0.0009132420091324201,0
4918,8827.0,2.0,11474871.0,13000000.0,11474871.0,0.0,3235780.0,13609167.0,A,45.4,0.0,98.5,100.0,0.0,0.0,17.8,3235780.0,6804584.0,1.05,0.249,0.708,0.887,1.1859973850686425,3235780.0,6500000.0,1.7653647692307692,0.014649945334760264,0.034157081981285795,0
4919,8828.0,2.0,4054480.0,10000000.0,1680126.0,0.0,0.0,2726268.0,A,0.0,0.0,50.0,66.7,0.0,0.0,2.08,0.0,1363134.0,0.273,0.0,0.0,0.457,0.672408792249561,0.0,5000000.0,0.810896,0.2838061560770877,0.19325994072262725,0
4920,8829.0,4.0,237765.0,7000000.0,264110.0,0.0,0.0,0.0,A,0.0,0.0,14.9,51.2,0.0,0.0,26.6,0.0,0.0,0.0,0.0,0.0,0.0224,0.0,0.0,1750000.0,0.13586571428571428,0.48968329914922265,0.2041372832629663,0
4921,8830.0,2.0,701713.0,5000000.0,703000.0,0.0,585490.0,0.0,A,100.0,0.0,100.0,100.0,0.0,0.0,2.0,585490.0,0.0,0.0,0.117,0.0336,0.0352,0.0,585490.0,2500000.0,0.2806852,7.25946585688073e-05,0.0008130081300813009,0
4922,8831.0,2.0,21266824.0,20000000.0,21184424.0,0.0,3500000.0,21485337.0,A,21.6,6.86,55.3,79.5,0.0,0.0,3.5,3500000.0,10742669.0,1.07,0.175,0.415,1.06,1.010274829941697,3500000.0,10000000.0,2.1266824,0.012531797700255086,0.04768630929320928,0
4923,8832.0,2.0,13388635.0,15000000.0,12545502.0,0.0,10078950.0,0.0,A,100.0,0.0,155.0,100.0,0.0,0.0,4.83,10078950.0,0.0,0.0,0.672,1.08,0.748,0.0,10078950.0,7500000.0,1.7851513333333333,0.000331987104392421,0.0040993788819875775,0
4924,8838.0,3.0,140653.0,7000000.0,99963.0,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,0.0,1.0,11.9,0.0,0.0,0.0,0.0,0.0,0.006670000000000001,0.0,0.0,2333333.3333333335,0.06027985714285714,0.7723593035584435,0.4719048625792812,0
4925,8839.0,3.0,52507344.0,66000000.0,10066727.0,0.0,26159722.0,48669663.0,A,100.0,0.0,100.0,78.9,0.0,0.0,26.5,26159722.0,16223221.0,0.737,0.396,0.212,0.41,0.9269115383173828,26159722.0,22000000.0,2.3866974545454545,0.0032545689930043803,0.015024548081323552,0
4926,8840.0,3.0,10257596.0,9000000.0,10137701.0,0.0,2159150.0,10000000.0,A,38.0,10.6,29.0,65.2,0.0,0.0,9.5,2159150.0,3339050.0,1.11,0.24,0.331,0.97,0.9748872932800239,2159150.0,3000000.0,3.4191986666666665,0.05157318756456427,0.051952992042864174,0
4927,8842.0,4.0,17246288.0,70000000.0,7036277.0,0.0,3210365.0,0.0,A,100.0,0.0,50.0,60.4,0.0,0.0,8.17,3210365.0,0.0,0.0,0.0459,0.000286,0.259,0.0,3210365.0,17500000.0,0.9855021714285714,0.002250683312039243,0.015024548081323552,0
4928,8843.0,2.0,6110365.0,5000000.0,5982124.0,0.0,0.0,5971955.0,A,0.0,22.5,42.5,47.4,0.0,1.0,2.92,0.0,2985978.0,1.19,0.0,0.274,1.08,0.97734832534554,0.0,2500000.0,2.444146,0.42307186495069504,0.2179381785904552,0
4929,8844.0,2.0,4661745.0,4000000.0,4433717.0,0.0,0.0,4605398.0,A,0.0,16.6,75.0,77.1,0.0,0.0,10.0,0.0,2302699.0,1.15,0.0,0.27,0.988,0.9879128952784848,0.0,2000000.0,2.3308725,0.11571329775437789,0.15023704333341437,0
4930,8845.0,2.0,3320996.0,5000000.0,423463.0,0.0,0.0,3388789.0,A,98.7,0.0,99.4,83.0,0.0,0.0,5.92,0.0,1694395.0,0.6779999999999999,0.0,0.17,0.521,1.0204134542769698,0.0,2500000.0,1.3283984,0.0011763711740008724,0.008886853510997217,0
4931,8848.0,2.0,22218399.0,19000000.0,14616503.0,0.0,2155305.0,22282386.0,A,100.0,17.1,56.8,51.3,0.0,0.0,2.67,2155305.0,11141193.0,1.17,0.113,0.525,1.11,1.0028799104741974,2155305.0,9500000.0,2.3387788421052633,0.04621197855863186,0.07573860359083273,0
4932,8849.0,2.0,1937295.0,13000000.0,654157.0,0.0,14990.0,0.0,A,200.0,0.0,125.0,100.0,0.0,0.0,5.67,14990.0,0.0,0.0,0.00115,0.0966,0.366,0.0,14990.0,6500000.0,0.2980453846153846,0.0008436210894272451,0.0014341261425036612,0
4933,8850.0,2.0,5004258.0,5000000.0,3357484.0,0.0,1983800.0,0.0,A,100.0,0.26,105.0,68.6,0.0,0.0,4.92,1983800.0,0.0,0.0,0.397,0.527,0.7170000000000001,0.0,1983800.0,2500000.0,2.0017032,0.0004975737026539291,0.0040993788819875775,0
4934,8852.0,2.0,22834984.0,20000000.0,4773869.0,0.0,245500.0,20477367.0,A,100.0,14.2,100.0,100.0,0.0,0.0,0.75,245500.0,10238684.0,1.02,0.0123,0.174,0.999,0.8967541645748471,245500.0,10000000.0,2.2834984,0.08411855778437596,0.08115570608068125,0
4935,8857.0,2.0,35765.0,59000000.0,38684.0,0.0,59000.0,45460.0,A,0.0,0.0,0.0,0.0,0.0,1.0,11.5,59000.0,22730.0,0.000771,0.001,0.000492,0.00059,1.271075073395778,59000.0,29500000.0,0.0012123728813559322,0.9215791429033312,0.6811144901610018,1
4936,8859.0,2.0,5627381.0,5000000.0,2678000.0,0.0,2495875.0,5720923.0,A,63.1,12.3,79.5,85.0,0.0,0.0,6.33,2495875.0,2860462.0,1.14,0.499,0.364,0.8590000000000001,1.016622652704695,2495875.0,2500000.0,2.2509524,0.053997914496693784,0.06480064045825616,0
4937,8860.0,2.0,10576132.0,51000000.0,5603000.0,0.0,2152839.0,0.0,A,100.0,0.0,100.0,66.7,0.0,0.0,3.5,2152839.0,0.0,0.0,0.0422,0.0683,0.228,0.0,2152839.0,25500000.0,0.4147502745098039,5.659953179260743e-05,0.0,0
4938,8861.0,2.0,5755651.0,10000000.0,2919030.0,0.0,1020580.0,6073125.0,A,60.7,0.0,51.4,99.4,0.0,0.0,1.75,1020580.0,3036563.0,0.607,0.102,0.128,0.648,1.0551586605928678,1020580.0,5000000.0,1.1511302,0.0034562873944279657,0.02022705794937275,0
4939,8863.0,2.0,6124784.0,10000000.0,4916511.0,0.0,1517000.0,5219204.0,A,0.0,0.0,67.1,100.0,0.0,0.0,7.58,1517000.0,2609602.0,0.522,0.152,0.208,0.516,0.8521449899294408,1517000.0,5000000.0,1.2249568,0.0011075385325194172,0.006546287211758333,0
4940,8871.0,2.0,55080.0,20000000.0,51500.0,0.0,0.0,0.0,A,69.5,0.0,50.1,63.8,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0101,0.0,0.0,10000000.0,0.005508,0.7826543568075549,0.32993039303536653,0
4941,8872.0,2.0,75973767.0,75000000.0,75068658.0,0.0,697389.0,78360454.0,A,21.6,0.0,11.4,10.2,0.0,0.0,11.0,697389.0,39180227.0,1.04,0.0093,0.16,1.02,1.0314146197331509,697389.0,37500000.0,2.02596712,0.04736018139184076,0.10073191588631428,0
4942,8873.0,2.0,1185764.0,7000000.0,1153698.0,0.0,1129084.0,215130.0,A,0.0,0.0,75.0,100.0,0.0,0.0,6.0,1129084.0,107565.0,0.0307,0.161,0.12,0.107,0.18142733292628213,1129084.0,3500000.0,0.3387897142857143,0.00048128575998279455,0.0008130081300813009,0
4943,8875.0,2.0,11570178.0,12000000.0,11474871.0,0.0,746423.0,11635698.0,A,0.0,6.38,75.0,109.0,0.0,0.0,5.5,746423.0,5817849.0,0.97,0.0622,0.3670000000000001,0.895,1.005662834227788,746423.0,6000000.0,1.928363,0.055381183792852666,0.12880922039867157,0
4944,8876.0,3.0,21371049.0,30000000.0,20717141.0,0.0,1218354.0,15855019.0,A,34.5,0.0,22.9,61.5,0.0,0.0,7.67,1218354.0,5285006.0,0.529,0.0406,0.142,0.517,0.7418924078083392,1218354.0,10000000.0,2.1371049,0.011161199636780667,0.0170386521522713,0
4945,8879.0,2.0,4340575.0,10000000.0,4168797.0,0.0,0.0,0.0,A,101.0,0.0,100.0,133.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.29600000000000004,0.5760000000000001,0.0,0.0,5000000.0,0.868115,0.002759530212582956,0.021238176185529166,0
4946,8882.0,3.0,5603019.0,6000000.0,1179209.0,0.0,0.0,5608275.0,A,0.0,0.0,17.3,121.0,0.0,0.0,11.8,0.0,1869425.0,0.935,0.0,0.0,0.933,1.0009380657106464,0.0,2000000.0,2.8015095,0.28319955201414426,0.23930739606596987,0
4947,8885.0,4.0,3115238.0,3000000.0,2927187.0,0.0,216116.0,3121732.0,A,10.4,3.67,35.1,103.0,0.0,0.0,8.0,216116.0,780433.0,1.04,0.07200000000000001,0.134,0.988,1.0020845919316599,216116.0,750000.0,4.153650666666667,0.012203864277925018,0.048837587455980366,0
4948,8889.0,2.0,5159523.0,5000000.0,5014092.0,0.0,20047.0,5164092.0,A,28.7,3.11,11.8,0.0,0.0,0.0,3.58,20047.0,2582046.0,1.03,0.0040100000000000005,0.281,0.931,1.0008855469778892,20047.0,2500000.0,2.0638092,0.05744626978474093,0.08081543695841556,0
4949,8893.0,2.0,15348259.0,15000000.0,11147972.0,0.0,2518170.0,0.0,A,100.0,1.53,100.0,100.0,0.0,0.0,3.75,2518170.0,0.0,0.0,0.168,0.396,0.926,0.0,2518170.0,7500000.0,2.046434533333333,0.0035725990351560977,0.007973611501864796,0
4950,8895.0,3.0,237090.0,6000000.0,112994.0,0.0,0.0,0.0,A,0.0,0.0,50.0,100.0,0.0,0.0,8.08,0.0,0.0,0.0,0.0,0.0311,0.0752,0.0,0.0,2000000.0,0.118545,0.11652859334186251,0.0968845417713767,0
4951,8896.0,2.0,4654920.0,4000000.0,4284670.0,0.0,473448.0,4724856.0,A,96.1,16.7,94.2,99.7,0.0,0.0,2.0,473448.0,2362428.0,1.18,0.118,0.642,1.1,1.0150241035291692,473448.0,2000000.0,2.32746,0.5560312443771218,0.12892348711600168,0
4952,8897.0,4.0,48725090.0,43000000.0,45704754.0,0.0,0.0,0.0,A,100.0,0.0,100.0,101.0,0.0,1.0,7.67,0.0,0.0,0.0,0.0,1.45,1.15,0.0,0.0,10750000.0,4.532566511627907,0.7595670922081207,0.33978526141166,0
4953,8900.0,2.0,535752.0,16000000.0,218869.0,0.0,586100.0,0.0,A,100.0,0.0,100.0,100.0,0.0,0.0,5.58,586100.0,0.0,0.0,0.0366,0.0869,0.0555,0.0,586100.0,8000000.0,0.066969,0.0002172817607842182,0.0008130081300813009,0
4954,8902.0,2.0,16769668.0,18000000.0,12442752.0,0.0,596400.0,18090686.0,A,13.8,4.23,21.1,0.0,0.0,0.0,4.67,596400.0,9045343.0,1.01,0.0331,0.0746,0.932,1.0787742488402274,596400.0,9000000.0,1.8632964444444444,0.0361392776836203,0.06615281362921568,0
4955,8903.0,2.0,4523464.0,7000000.0,4523492.0,0.0,0.0,0.0,A,100.0,0.0,100.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.613,0.72,0.0,0.0,3500000.0,1.2924182857142856,0.017103337923370328,0.04359585749148987,0
4956,8905.0,3.0,2037592.0,10000000.0,357330.0,0.0,0.0,0.0,A,0.0,0.0,0.0,43.4,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.194,0.0,0.0,3333333.3333333335,0.6112776,0.8402649182020335,0.4213509979389104,1
4957,8906.0,2.0,106334.0,68000000.0,66634.0,0.0,48000.0,0.0,A,102.0,0.0,75.0,100.0,0.0,1.0,8.08,48000.0,0.0,0.0,0.0007059999999999999,0.000531,0.0018,0.0,48000.0,34000000.0,0.003127470588235294,0.44562889931482885,0.18428424122886167,0
4958,8909.0,3.0,7757296.0,20000000.0,1522480.0,0.0,34318.0,2271648.0,A,101.0,0.0,100.0,101.0,0.0,0.0,11.9,34318.0,757216.0,0.114,0.00172,0.0,0.416,0.2928401855491914,34318.0,6666666.666666667,1.1635944,0.01973706501820724,0.05629497791860607,0
4959,8912.0,2.0,6318974.0,5000000.0,6202736.0,0.0,0.0,6203174.0,A,0.0,27.2,50.0,100.0,0.0,0.0,2.42,0.0,3101587.0,1.24,0.0,0.851,1.18,0.9816742401535439,0.0,2500000.0,2.5275896,0.4290344381148418,0.2712732580728155,0
4960,8915.0,2.0,83342728.0,100000000.0,47356609.0,0.0,176960.0,14462969.0,A,6.63,0.0,53.1,49.2,0.0,0.0,5.33,176960.0,7231485.0,0.145,0.00177,0.125,0.6659999999999999,0.17353606423826204,176960.0,50000000.0,1.66685456,0.013490274509845841,0.048829845345454155,0
4961,8920.0,2.0,19397402.0,22000000.0,6448279.0,0.0,0.0,19785480.0,A,36.0,0.0,25.3,64.7,0.0,0.0,11.2,0.0,9892740.0,0.899,0.0,0.303,0.573,1.0200066998663018,0.0,11000000.0,1.763400181818182,0.03266333561158277,0.05905179680952877,0
4962,8921.0,3.0,7226312.0,30000000.0,4287071.0,0.0,1149902.0,0.0,A,100.0,0.0,100.0,99.8,0.0,0.0,1.67,1149902.0,0.0,0.0,0.0383,0.0,0.289,0.0,1149902.0,10000000.0,0.7226312,0.0006555470933632502,0.002581480440402948,0
4963,8922.0,4.0,101482929.0,50000000.0,97309319.0,0.0,100000.0,0.0,A,100.0,100.0,1780.0,50.0,0.0,0.0,10.9,100000.0,0.0,0.0,0.002,1.48,1.77,0.0,100000.0,12500000.0,8.11863432,0.8381629447867726,0.36452767219801613,1
4964,8925.0,5.0,12353864.0,80000000.0,3097858.0,0.0,8162850.0,2884653.0,A,100.0,0.0,100.0,175.0,0.0,0.0,7.58,8162850.0,576931.0,0.0361,0.102,0.159,0.12,0.2335020848537753,8162850.0,16000000.0,0.7721165,0.000861990778891191,0.010837556211404852,0
4965,8927.0,2.0,11266563.0,65000000.0,8349905.0,0.0,2250000.0,0.0,A,100.0,0.0,71.1,45.1,0.0,0.0,9.67,2250000.0,0.0,0.0,0.0346,0.0325,0.0826,0.0,2250000.0,32500000.0,0.3466634769230769,0.00010021763786625028,0.0,0
4966,8928.0,3.0,42020493.0,66000000.0,36000000.0,0.0,6211064.0,41787638.0,A,66.6,0.0,43.1,66.7,0.0,0.0,28.4,6211064.0,13929213.0,0.633,0.0941,0.193,0.472,0.9944585371713749,6211064.0,22000000.0,1.910022409090909,0.016651397061633662,0.034157081981285795,0
4967,8930.0,4.0,12966000.0,80000000.0,6840338.0,0.0,13355878.0,0.0,A,-1464.0,0.0,25.1,99.9,0.0,0.0,12.0,13355878.0,0.0,0.0,0.16699999999999998,0.0985,0.061,0.0,13355878.0,20000000.0,0.6483,0.0011094831403130377,0.010837556211404852,0
4968,8932.0,2.0,3506254.0,3000000.0,2447618.0,0.0,1263416.0,2803556.0,A,22.7,15.9,56.1,88.0,0.0,0.0,0.917,1263416.0,1401778.0,0.935,0.421,0.308,1.16,0.7995872518077698,1263416.0,1500000.0,2.3375026666666665,0.06762487606184742,0.20691296582000868,0
